../194511_DB_Hot_Top_New	20	2.9234770280833206e-05	64	0.11207073822743163	SGD	0.11679031005958532
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.00022054318585162778	64	0.17365823565700186	RMSprop	0.19553649922112373
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	5.804104057234642e-05	128	0.17571457947768868	Adam	0.1806941509734668
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.000186235998372832	64	0.17849064363561587	Adam	0.20200914087121036
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0008238577092634363	32	0.1948385770100761	RMSprop	0.25218625167728304
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0009440223877406637	32	0.19442730824593873	RMSprop	0.2537902740719034
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0009855515069606266	32	0.19247378161628625	RMSprop	0.2600469896304065
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.00037369879317527557	96	0.19052025498663377	RMSprop	0.2119880109608197
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0009902725293823988	32	0.1906230721776681	RMSprop	0.2349789986170448
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0006296733717107236	32	0.19144560970594282	RMSprop	0.24350293813717477
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0009676446452357673	32	0.1928850503804236	RMSprop	0.23999670969765205
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0009651486917445139	32	0.1928850503804236	RMSprop	0.21982304342684988
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0007674940432755128	32	0.19370758790869833	RMSprop	0.26247358761201167
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0009951047432231938	32	0.1925765988073206	RMSprop	0.2536411822467624
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.00088070947388693	32	0.19524984577421345	RMSprop	0.23516921922153503
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0004774035163878788	32	0.1958667489204195	RMSprop	0.22013665036938784
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0007440775723268498	32	0.19401603948180135	RMSprop	0.23590953724982136
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0007599124165862023	32	0.19432449105490437	RMSprop	0.23831557084175187
Database_file	Epochs	LR	Batch_Size	Final_accu	Optimzer	accu_test
../194511_DB_Hot_Top_New	20	0.0006485039200097522	32	0.19247378161628625	RMSprop	0.22296939504706675
